"gender","age","qx","ex","year"
"Female",47,0.00181,36,2017
"Female",48,0.002,35.06,2017
"Female",49,0.00222,34.13,2017
"Female",50,0.00246,33.2,2017
"Female",51,0.00272,32.28,2017
"Female",52,0.00301,31.37,2017
"Female",53,0.00334,30.46,2017
"Female",54,0.0037,29.57,2017
"Female",55,0.00409,28.67,2017
"Female",56,0.00452,27.79,2017
"Female",57,0.00499,26.91,2017
"Female",58,0.0055,26.04,2017
"Female",59,0.00605,25.19,2017
"Female",60,0.00665,24.34,2017
"Female",61,0.0073,23.5,2017
"Female",62,0.00801,22.67,2017
"Female",63,0.00877,21.84,2017
"Female",64,0.0096,21.03,2017
"Female",65,0.01048,20.23,2017
"Female",66,0.01143,19.44,2017
"Female",67,0.01243,18.66,2017
"Female",68,0.0135,17.89,2017
"Female",69,0.01463,17.13,2017
"Female",70,0.01585,16.37,2017
"Female",71,0.01718,15.63,2017
"Female",72,0.01866,14.89,2017
"Female",73,0.02035,14.17,2017
"Female",74,0.02232,13.45,2017
"Female",75,0.02464,12.75,2017
"Female",76,0.02741,12.06,2017
"Female",77,0.03068,11.38,2017
"Female",78,0.03454,10.73,2017
"Female",79,0.03903,10.09,2017
"Female",80,0.0442,9.48,2017
"Female",81,0.05005,8.9,2017
"Female",82,0.05659,8.34,2017
"Female",83,0.06381,7.81,2017
"Female",84,0.07171,7.31,2017
"Female",85,0.08029,6.83,2017
"Female",86,0.08955,6.39,2017
"Female",87,0.09949,5.97,2017
"Female",88,0.11018,5.57,2017
"Female",89,0.12164,5.2,2017
"Female",90,0.13389,4.85,2017
"Female",91,0.1471,4.52,2017
"Female",92,0.1612,4.21,2017
"Female",93,0.1762,3.93,2017
"Female",94,0.19212,3.66,2017
"Female",95,0.20894,3.41,2017
"Female",96,0.22666,3.18,2017
"Female",97,0.24526,2.96,2017
"Female",98,0.26473,2.76,2017
"Female",99,0.28504,2.58,2017
"Female",100,0.30613,2.41,2017
"Male",0,0.00421,73.85,2018
"Male",1,0.00026,73.16,2018
"Male",2,0.00019,72.17,2018
"Male",3,0.00013,71.19,2018
"Male",4,1e-04,70.2,2018
"Male",5,9e-05,69.2,2018
"Male",6,9e-05,68.21,2018
"Male",7,1e-04,67.22,2018
"Male",8,1e-04,66.22,2018
"Male",9,0.00011,65.23,2018
"Male",10,0.00011,64.24,2018
"Male",11,0.00012,63.24,2018
"Male",12,0.00014,62.25,2018
"Male",13,0.00017,61.26,2018
"Male",14,0.00021,60.27,2018
"Male",15,0.00027,59.28,2018
"Male",16,0.00036,58.3,2018
"Male",17,0.00048,57.32,2018
"Male",18,0.00061,56.35,2018
"Male",19,0.00073,55.38,2018
"Male",20,0.00082,54.42,2018
"Male",21,0.00087,53.47,2018
"Male",22,0.00089,52.51,2018
"Male",23,0.00091,51.56,2018
"Male",24,0.00093,50.61,2018
"Male",25,0.00096,49.65,2018
"Male",26,0.00101,48.7,2018
"Male",27,0.00105,47.75,2018
"Male",28,0.00112,46.8,2018
"Male",29,0.00119,45.85,2018
"Male",30,0.00126,44.9,2018
"Male",31,0.00134,43.96,2018
"Male",32,0.00141,43.02,2018
"Male",33,0.00148,42.08,2018
"Male",34,0.00157,41.14,2018
"Male",35,0.00167,40.2,2018
"Male",36,0.00181,39.27,2018
"Male",37,0.00198,38.34,2018
"Male",38,0.00219,37.42,2018
"Male",39,0.00242,36.5,2018
"Male",40,0.00266,35.58,2018
"Male",41,0.00291,34.68,2018
"Male",42,0.00315,33.78,2018
"Male",43,0.00343,32.88,2018
"Male",44,0.00373,31.99,2018
"Male",45,0.00408,31.11,2018
"Male",46,0.00448,30.24,2018
"Male",47,0.00493,29.37,2018
"Male",48,0.00541,28.51,2018
"Male",49,0.00592,27.67,2018
"Male",50,0.00648,26.83,2018
"Male",51,0.0071,26,2018
"Male",52,0.00779,25.18,2018
"Male",53,0.00858,24.38,2018
"Male",54,0.00947,23.58,2018
"Male",55,0.01045,22.8,2018
"Male",56,0.01151,22.04,2018
"Male",57,0.01264,21.29,2018
"Male",58,0.01381,20.56,2018
"Male",59,0.01504,19.84,2018
"Male",60,0.01635,19.13,2018
"Male",61,0.01779,18.44,2018
"Male",62,0.01936,17.77,2018
"Male",63,0.02107,17.11,2018
"Male",64,0.0229,16.46,2018
"Male",65,0.02477,15.84,2018
"Male",66,0.02663,15.23,2018
"Male",67,0.02845,14.63,2018
"Male",68,0.03025,14.05,2018
"Male",69,0.03209,13.47,2018
"Male",70,0.03404,12.9,2018
"Male",71,0.03623,12.33,2018
"Male",72,0.03871,11.78,2018
"Male",73,0.04155,11.23,2018
"Male",74,0.04476,10.7,2018
"Male",75,0.04832,10.18,2018
"Male",76,0.05225,9.67,2018
"Male",77,0.05659,9.17,2018
"Male",78,0.06144,8.69,2018
"Male",79,0.06691,8.23,2018
"Male",80,0.07308,7.79,2018
"Male",81,0.07999,7.36,2018
"Male",82,0.08753,6.96,2018
"Male",83,0.09546,6.58,2018
"Male",84,0.10359,6.22,2018
"Male",85,0.11186,5.88,2018
"Male",86,0.1203,5.55,2018
"Male",87,0.12916,5.25,2018
"Male",88,0.13866,4.95,2018
"Male",89,0.14899,4.67,2018
"Male",90,0.16024,4.39,2018
"Male",91,0.17229,4.14,2018
"Male",92,0.18503,3.89,2018
"Male",93,0.19848,3.67,2018
"Male",94,0.21262,3.45,2018
"Male",95,0.22746,3.25,2018
"Male",96,0.24299,3.05,2018
"Male",97,0.25922,2.87,2018
"Male",98,0.27612,2.71,2018
"Male",99,0.29369,2.55,2018
"Male",100,0.31189,2.4,2018
"Female",0,0.00353,81.68,2018
"Female",1,2e-04,80.97,2018
"Female",2,0.00016,79.98,2018
"Female",3,0.00012,78.99,2018
"Female",4,1e-04,78,2018
"Female",5,8e-05,77.01,2018
"Female",6,8e-05,76.02,2018
"Female",7,7e-05,75.02,2018
"Female",8,7e-05,74.03,2018
"Female",9,8e-05,73.04,2018
"Female",10,9e-05,72.04,2018
"Female",11,0.00011,71.05,2018
"Female",12,0.00013,70.06,2018
"Female",13,0.00014,69.06,2018
"Female",14,0.00015,68.07,2018
"Female",15,0.00017,67.08,2018
"Female",16,2e-04,66.1,2018
"Female",17,0.00023,65.11,2018
"Female",18,0.00027,64.12,2018
"Female",19,0.00028,63.14,2018
"Female",20,0.00028,62.16,2018
"Female",21,0.00027,61.18,2018
"Female",22,0.00025,60.19,2018
"Female",23,0.00024,59.21,2018
"Female",24,0.00023,58.22,2018
"Female",25,0.00025,57.23,2018
"Female",26,0.00026,56.25,2018
"Female",27,0.00028,55.26,2018
"Female",28,0.00029,54.28,2018
"Female",29,0.00031,53.29,2018
"Female",30,0.00033,52.31,2018
"Female",31,0.00035,51.33,2018
"Female",32,0.00038,50.34,2018
"Female",33,0.00042,49.36,2018
"Female",34,0.00046,48.38,2018
"Female",35,0.00051,47.41,2018
"Female",36,0.00056,46.43,2018
"Female",37,0.00062,45.46,2018
"Female",38,0.00068,44.48,2018
"Female",39,0.00075,43.51,2018
"Female",40,0.00082,42.55,2018
"Female",41,9e-04,41.58,2018
"Female",42,0.001,40.62,2018
"Female",43,0.00112,39.66,2018
"Female",44,0.00127,38.7,2018
"Female",45,0.00143,37.75,2018
"Female",46,0.0016,36.8,2018
"Female",47,0.00178,35.86,2018
"Female",48,0.00197,34.92,2018
"Female",49,0.00218,33.99,2018
"Female",50,0.0024,33.07,2018
"Female",51,0.00264,32.14,2018
"Female",52,0.00292,31.23,2018
"Female",53,0.00323,30.32,2018
"Female",54,0.0036,29.41,2018
"Female",55,0.00405,28.52,2018
"Female",56,0.00456,27.63,2018
"Female",57,0.00514,26.76,2018
"Female",58,0.00576,25.89,2018
"Female",59,0.00639,25.04,2018
"Female",60,0.00702,24.2,2018
"Female",61,0.00765,23.36,2018
"Female",62,0.00827,22.54,2018
"Female",63,0.00893,21.72,2018
"Female",64,0.00965,20.92,2018
"Female",65,0.01049,20.11,2018
"Female",66,0.01143,19.32,2018
"Female",67,0.01248,18.54,2018
"Female",68,0.01365,17.77,2018
"Female",69,0.01492,17.01,2018
"Female",70,0.01628,16.26,2018
"Female",71,0.01776,15.52,2018
"Female",72,0.01938,14.79,2018
"Female",73,0.02115,14.07,2018
"Female",74,0.02312,13.37,2018
"Female",75,0.02532,12.67,2018
"Female",76,0.02782,11.99,2018
"Female",77,0.03071,11.31,2018
"Female",78,0.03419,10.66,2018
"Female",79,0.03849,10.02,2018
"Female",80,0.0438,9.4,2018
"Female",81,0.05021,8.81,2018
"Female",82,0.0577,8.24,2018
"Female",83,0.06595,7.72,2018
"Female",84,0.0746,7.23,2018
"Female",85,0.08343,6.77,2018
"Female",86,0.09236,6.34,2018
"Female",87,0.10162,5.94,2018
"Female",88,0.11151,5.55,2018
"Female",89,0.12234,5.19,2018
"Female",90,0.13427,4.84,2018
"Female",91,0.14748,4.51,2018
"Female",92,0.16158,4.21,2018
"Female",93,0.17659,3.92,2018
"Female",94,0.19251,3.65,2018
"Female",95,0.20934,3.4,2018
"Female",96,0.22707,3.17,2018
"Female",97,0.24568,2.96,2018
"Female",98,0.26516,2.76,2018
"Female",99,0.28547,2.57,2018
"Female",100,0.30658,2.4,2018
"Male",0,0.00391,74.07,2019
"Male",1,0.00027,73.35,2019
"Male",2,0.00018,72.38,2019
"Male",3,0.00012,71.39,2019
"Male",4,1e-04,70.4,2019
"Male",5,9e-05,69.4,2019
"Male",6,9e-05,68.41,2019
"Male",7,9e-05,67.42,2019
"Male",8,9e-05,66.42,2019
"Male",9,9e-05,65.43,2019
"Male",10,9e-05,64.43,2019
"Male",11,1e-04,63.44,2019
"Male",12,0.00011,62.45,2019
"Male",13,0.00013,61.45,2019
"Male",14,0.00018,60.46,2019
"Male",15,0.00025,59.47,2019
"Male",16,0.00035,58.49,2019
"Male",17,0.00047,57.51,2019
"Male",18,6e-04,56.53,2019
"Male",19,7e-04,55.57,2019
"Male",20,0.00077,54.6,2019
"Male",21,0.00082,53.65,2019
"Male",22,0.00086,52.69,2019
"Male",23,9e-04,51.73,2019
"Male",24,0.00095,50.78,2019
"Male",25,0.001,49.83,2019
"Male",26,0.00104,48.88,2019
"Male",27,0.00109,47.93,2019
"Male",28,0.00115,46.98,2019
"Male",29,0.00123,46.03,2019
"Male",30,0.00132,45.09,2019
"Male",31,0.00142,44.15,2019
"Male",32,0.00152,43.21,2019
"Male",33,0.00161,42.28,2019
"Male",34,0.0017,41.34,2019
"Male",35,0.00179,40.41,2019
"Male",36,0.00189,39.48,2019
"Male",37,0.00201,38.56,2019
"Male",38,0.00214,37.63,2019
"Male",39,0.00229,36.71,2019
"Male",40,0.00247,35.8,2019
"Male",41,0.00268,34.88,2019
"Male",42,0.00293,33.98,2019
"Male",43,0.00321,33.07,2019
"Male",44,0.00353,32.18,2019
"Male",45,0.00389,31.29,2019
"Male",46,0.0043,30.41,2019
"Male",47,0.00475,29.54,2019
"Male",48,0.00526,28.68,2019
"Male",49,0.00581,27.83,2019
"Male",50,0.00639,26.99,2019
"Male",51,0.00701,26.16,2019
"Male",52,0.00768,25.34,2019
"Male",53,0.0084,24.53,2019
"Male",54,0.00921,23.74,2019
"Male",55,0.01013,22.95,2019
"Male",56,0.01117,22.18,2019
"Male",57,0.01231,21.43,2019
"Male",58,0.01353,20.69,2019
"Male",59,0.0148,19.96,2019
"Male",60,0.01613,19.26,2019
"Male",61,0.01754,18.56,2019
"Male",62,0.01907,17.89,2019
"Male",63,0.02075,17.23,2019
"Male",64,0.02255,16.58,2019
"Male",65,0.02441,15.95,2019
"Male",66,0.02625,15.34,2019
"Male",67,0.02804,14.74,2019
"Male",68,0.02978,14.15,2019
"Male",69,0.03155,13.57,2019
"Male",70,0.03342,12.99,2019
"Male",71,0.03548,12.42,2019
"Male",72,0.03778,11.86,2019
"Male",73,0.04029,11.31,2019
"Male",74,0.04313,10.76,2019
"Male",75,0.04629,10.23,2019
"Male",76,0.0498,9.7,2019
"Male",77,0.05371,9.18,2019
"Male",78,0.05813,8.67,2019
"Male",79,0.06331,8.18,2019
"Male",80,0.06946,7.7,2019
"Male",81,0.07674,7.23,2019
"Male",82,0.08541,6.79,2019
"Male",83,0.09506,6.38,2019
"Male",84,0.10515,6,2019
"Male",85,0.11528,5.64,2019
"Male",86,0.12517,5.31,2019
"Male",87,0.13501,5,2019
"Male",88,0.14521,4.7,2019
"Male",89,0.15624,4.42,2019
"Male",90,0.16838,4.14,2019
"Male",91,0.18217,3.88,2019
"Male",92,0.19681,3.64,2019
"Male",93,0.2123,3.4,2019
"Male",94,0.22864,3.19,2019
"Male",95,0.24582,2.98,2019
"Male",96,0.26384,2.8,2019
"Male",97,0.28267,2.62,2019
"Male",98,0.30229,2.45,2019
"Male",99,0.32267,2.3,2019
"Male",100,0.34377,2.15,2019
"Female",0,0.00366,81.75,2019
"Female",1,0.00021,81.04,2019
"Female",2,0.00014,80.06,2019
"Female",3,1e-04,79.07,2019
"Female",4,8e-05,78.08,2019
"Female",5,8e-05,77.09,2019
"Female",6,8e-05,76.09,2019
"Female",7,9e-05,75.1,2019
"Female",8,9e-05,74.1,2019
"Female",9,9e-05,73.11,2019
"Female",10,9e-05,72.12,2019
"Female",11,9e-05,71.12,2019
"Female",12,9e-05,70.13,2019
"Female",13,0.00011,69.14,2019
"Female",14,0.00013,68.14,2019
"Female",15,0.00015,67.15,2019
"Female",16,0.00018,66.16,2019
"Female",17,0.00021,65.17,2019
"Female",18,0.00023,64.19,2019
"Female",19,0.00024,63.2,2019
"Female",20,0.00023,62.22,2019
"Female",21,0.00023,61.23,2019
"Female",22,0.00023,60.25,2019
"Female",23,0.00023,59.26,2019
"Female",24,0.00024,58.27,2019
"Female",25,0.00025,57.29,2019
"Female",26,0.00025,56.3,2019
"Female",27,0.00026,55.32,2019
"Female",28,0.00028,54.33,2019
"Female",29,3e-04,53.35,2019
"Female",30,0.00032,52.36,2019
"Female",31,0.00035,51.38,2019
"Female",32,0.00038,50.4,2019
"Female",33,0.00041,49.41,2019
"Female",34,0.00045,48.43,2019
"Female",35,5e-04,47.46,2019
"Female",36,0.00055,46.48,2019
"Female",37,6e-04,45.5,2019
"Female",38,0.00066,44.53,2019
"Female",39,0.00073,43.56,2019
"Female",40,8e-04,42.59,2019
"Female",41,0.00089,41.63,2019
"Female",42,0.001,40.66,2019
"Female",43,0.00113,39.7,2019
"Female",44,0.00127,38.75,2019
"Female",45,0.00144,37.8,2019
"Female",46,0.00161,36.85,2019
"Female",47,0.0018,35.91,2019
"Female",48,0.002,34.97,2019
"Female",49,0.0022,34.04,2019
"Female",50,0.00241,33.12,2019
"Female",51,0.00264,32.19,2019
"Female",52,0.00288,31.28,2019
"Female",53,0.00317,30.37,2019
"Female",54,0.0035,29.46,2019
"Female",55,0.00389,28.56,2019
"Female",56,0.00434,27.67,2019
"Female",57,0.00485,26.79,2019
"Female",58,0.00543,25.92,2019
"Female",59,0.00606,25.06,2019
"Female",60,0.00672,24.21,2019
"Female",61,0.00739,23.37,2019
"Female",62,0.00808,22.54,2019
"Female",63,0.0088,21.72,2019
"Female",64,0.00958,20.91,2019
"Female",65,0.01044,20.1,2019
"Female",66,0.01137,19.31,2019
"Female",67,0.01239,18.53,2019
"Female",68,0.01349,17.75,2019
"Female",69,0.01469,16.99,2019
"Female",70,0.01603,16.24,2019
"Female",71,0.01752,15.49,2019
"Female",72,0.01921,14.76,2019
"Female",73,0.02105,14.04,2019
"Female",74,0.02312,13.33,2019
"Female",75,0.02537,12.63,2019
"Female",76,0.02776,11.95,2019
"Female",77,0.03037,11.28,2019
"Female",78,0.03338,10.61,2019
"Female",79,0.0371,9.96,2019
"Female",80,0.04186,9.33,2019
"Female",81,0.04794,8.71,2019
"Female",82,0.05564,8.13,2019
"Female",83,0.06463,7.58,2019
"Female",84,0.07441,7.06,2019
"Female",85,0.08453,6.59,2019
"Female",86,0.09471,6.16,2019
"Female",87,0.10497,5.75,2019
"Female",88,0.11563,5.36,2019
"Female",89,0.12711,5,2019
"Female",90,0.13962,4.65,2019
"Female",91,0.15386,4.33,2019
"Female",92,0.16907,4.02,2019
"Female",93,0.18528,3.74,2019
"Female",94,0.20247,3.48,2019
"Female",95,0.22065,3.23,2019
"Female",96,0.23979,3,2019
"Female",97,0.25988,2.79,2019
"Female",98,0.28088,2.6,2019
"Female",99,0.30276,2.42,2019
"Female",100,0.32546,2.26,2019
"Male",0,0.00389,72.61,2020
"Male",1,0.00028,71.89,2020
"Male",2,0.00019,70.91,2020
"Male",3,0.00015,69.92,2020
"Male",4,0.00012,68.93,2020
"Male",5,1e-04,67.94,2020
"Male",6,9e-05,66.95,2020
"Male",7,9e-05,65.95,2020
"Male",8,9e-05,64.96,2020
"Male",9,9e-05,63.97,2020
"Male",10,9e-05,62.97,2020
"Male",11,1e-04,61.98,2020
"Male",12,0.00011,60.98,2020
"Male",13,0.00014,59.99,2020
"Male",14,0.00017,59,2020
"Male",15,0.00023,58.01,2020
"Male",16,3e-04,57.02,2020
"Male",17,4e-04,56.04,2020
"Male",18,5e-04,55.06,2020
"Male",19,0.00061,54.09,2020
"Male",20,0.00072,53.12,2020
"Male",21,0.00081,52.16,2020
"Male",22,0.00088,51.2,2020
"Male",23,0.00094,50.24,2020
"Male",24,0.00099,49.29,2020
"Male",25,0.00104,48.34,2020
"Male",26,0.00109,47.39,2020
"Male",27,0.00114,46.44,2020
"Male",28,0.00119,45.49,2020
"Male",29,0.00126,44.55,2020
"Male",30,0.00135,43.6,2020
"Male",31,0.00144,42.66,2020
"Male",32,0.00155,41.72,2020
"Male",33,0.00167,40.79,2020
"Male",34,0.00179,39.85,2020
"Male",35,0.00193,38.92,2020
"Male",36,0.00207,38,2020
"Male",37,0.00222,37.08,2020
"Male",38,0.00238,36.16,2020
"Male",39,0.00256,35.24,2020
"Male",40,0.00276,34.33,2020
"Male",41,0.00299,33.43,2020
"Male",42,0.00326,32.52,2020
"Male",43,0.00356,31.63,2020
"Male",44,0.0039,30.74,2020
"Male",45,0.00429,29.86,2020
"Male",46,0.00472,28.98,2020
"Male",47,0.00521,28.12,2020
"Male",48,0.00575,27.26,2020
"Male",49,0.00635,26.42,2020
"Male",50,0.007,25.59,2020
"Male",51,0.00771,24.76,2020
"Male",52,0.00847,23.95,2020
"Male",53,0.00928,23.15,2020
"Male",54,0.01015,22.36,2020
"Male",55,0.01111,21.59,2020
"Male",56,0.01217,20.82,2020
"Male",57,0.01335,20.07,2020
"Male",58,0.01466,19.34,2020
"Male",59,0.0161,18.62,2020
"Male",60,0.01765,17.92,2020
"Male",61,0.0193,17.23,2020
"Male",62,0.02107,16.56,2020
"Male",63,0.02297,15.9,2020
"Male",64,0.025,15.27,2020
"Male",65,0.02714,14.64,2020
"Male",66,0.02941,14.04,2020
"Male",67,0.03177,13.45,2020
"Male",68,0.03417,12.87,2020
"Male",69,0.03665,12.31,2020
"Male",70,0.03925,11.76,2020
"Male",71,0.04201,11.22,2020
"Male",72,0.04501,10.69,2020
"Male",73,0.04833,10.17,2020
"Male",74,0.052,9.66,2020
"Male",75,0.05609,9.17,2020
"Male",76,0.06064,8.68,2020
"Male",77,0.06571,8.21,2020
"Male",78,0.07137,7.75,2020
"Male",79,0.07772,7.31,2020
"Male",80,0.0848,6.88,2020
"Male",81,0.09269,6.47,2020
"Male",82,0.10144,6.08,2020
"Male",83,0.11107,5.71,2020
"Male",84,0.12154,5.36,2020
"Male",85,0.1328,5.04,2020
"Male",86,0.14477,4.73,2020
"Male",87,0.1573,4.45,2020
"Male",88,0.17024,4.19,2020
"Male",89,0.18356,3.94,2020
"Male",90,0.19722,3.72,2020
"Male",91,0.21122,3.51,2020
"Male",92,0.22555,3.31,2020
"Male",93,0.24025,3.13,2020
"Male",94,0.25524,2.97,2020
"Male",95,0.27045,2.81,2020
"Male",96,0.28581,2.67,2020
"Male",97,0.30122,2.54,2020
"Male",98,0.31662,2.42,2020
"Male",99,0.33192,2.3,2020
"Male",100,0.34704,2.2,2020
"Female",0,0.00315,80.71,2020
"Female",1,0.00019,79.96,2020
"Female",2,0.00014,78.98,2020
"Female",3,0.00011,77.99,2020
"Female",4,9e-05,77,2020
"Female",5,8e-05,76,2020
"Female",6,7e-05,75.01,2020
"Female",7,7e-05,74.02,2020
"Female",8,7e-05,73.02,2020
"Female",9,7e-05,72.03,2020
"Female",10,8e-05,71.03,2020
"Female",11,9e-05,70.04,2020
"Female",12,1e-04,69.04,2020
"Female",13,0.00012,68.05,2020
"Female",14,0.00013,67.06,2020
"Female",15,0.00015,66.07,2020
"Female",16,0.00017,65.08,2020
"Female",17,0.00019,64.09,2020
"Female",18,0.00021,63.1,2020
"Female",19,0.00023,62.11,2020
"Female",20,0.00025,61.13,2020
"Female",21,0.00026,60.14,2020
"Female",22,0.00027,59.16,2020
"Female",23,0.00027,58.17,2020
"Female",24,0.00027,57.19,2020
"Female",25,0.00028,56.21,2020
"Female",26,0.00028,55.22,2020
"Female",27,0.00029,54.24,2020
"Female",28,0.00031,53.25,2020
"Female",29,0.00033,52.27,2020
"Female",30,0.00035,51.29,2020
"Female",31,0.00038,50.3,2020
"Female",32,0.00042,49.32,2020
"Female",33,0.00046,48.34,2020
"Female",34,0.00051,47.37,2020
"Female",35,0.00057,46.39,2020
"Female",36,0.00063,45.42,2020
"Female",37,0.00069,44.44,2020
"Female",38,0.00075,43.47,2020
"Female",39,0.00082,42.51,2020
"Female",40,9e-04,41.54,2020
"Female",41,0.00099,40.58,2020
"Female",42,0.00109,39.62,2020
"Female",43,0.0012,38.66,2020
"Female",44,0.00133,37.71,2020
"Female",45,0.00148,36.76,2020
"Female",46,0.00164,35.81,2020
"Female",47,0.00184,34.87,2020
"Female",48,0.00206,33.93,2020
"Female",49,0.0023,33,2020
"Female",50,0.00258,32.08,2020
"Female",51,0.00288,31.16,2020
"Female",52,0.00319,30.25,2020
"Female",53,0.00352,29.34,2020
"Female",54,0.00388,28.44,2020
"Female",55,0.00427,27.55,2020
"Female",56,0.00471,26.67,2020
"Female",57,0.0052,25.79,2020
"Female",58,0.00576,24.92,2020
"Female",59,0.00638,24.06,2020
"Female",60,0.00707,23.22,2020
"Female",61,0.00783,22.38,2020
"Female",62,0.00863,21.55,2020
"Female",63,0.00949,20.73,2020
"Female",64,0.01042,19.93,2020
"Female",65,0.01142,19.13,2020
"Female",66,0.01252,18.35,2020
"Female",67,0.01375,17.57,2020
"Female",68,0.0151,16.81,2020
"Female",69,0.01662,16.06,2020
"Female",70,0.01829,15.32,2020
"Female",71,0.02014,14.6,2020
"Female",72,0.02219,13.89,2020
"Female",73,0.02445,13.19,2020
"Female",74,0.02694,12.51,2020
"Female",75,0.0297,11.85,2020
"Female",76,0.03277,11.19,2020
"Female",77,0.03621,10.55,2020
"Female",78,0.04011,9.93,2020
"Female",79,0.04461,9.33,2020
"Female",80,0.04987,8.74,2020
"Female",81,0.056,8.17,2020
"Female",82,0.06316,7.63,2020
"Female",83,0.07148,7.11,2020
"Female",84,0.08092,6.62,2020
"Female",85,0.09144,6.15,2020
"Female",86,0.10299,5.72,2020
"Female",87,0.11544,5.32,2020
"Female",88,0.12863,4.95,2020
"Female",89,0.14258,4.61,2020
"Female",90,0.15728,4.29,2020
"Female",91,0.17271,4,2020
"Female",92,0.18888,3.73,2020
"Female",93,0.20577,3.48,2020
"Female",94,0.22329,3.26,2020
"Female",95,0.2413,3.05,2020
"Female",96,0.25969,2.86,2020
"Female",97,0.27829,2.69,2020
"Female",98,0.29696,2.53,2020
"Female",99,0.31554,2.39,2020
"Female",100,0.33387,2.26,2020
"Male",0,0.00417,71.75,2021
"Male",1,0.00032,71.05,2021
"Male",2,0.00023,70.07,2021
"Male",3,0.00018,69.09,2021
"Male",4,0.00015,68.1,2021
"Male",5,0.00012,67.11,2021
"Male",6,1e-04,66.12,2021
"Male",7,9e-05,65.13,2021
"Male",8,9e-05,64.13,2021
"Male",9,9e-05,63.14,2021
"Male",10,9e-05,62.14,2021
"Male",11,1e-04,61.15,2021
"Male",12,0.00012,60.16,2021
"Male",13,0.00015,59.16,2021
"Male",14,0.00019,58.17,2021
"Male",15,0.00025,57.18,2021
"Male",16,0.00033,56.2,2021
"Male",17,0.00042,55.22,2021
"Male",18,0.00053,54.24,2021
"Male",19,0.00063,53.27,2021
"Male",20,0.00073,52.3,2021
"Male",21,0.00081,51.34,2021
"Male",22,0.00088,50.38,2021
"Male",23,0.00094,49.42,2021
"Male",24,0.00099,48.47,2021
"Male",25,0.00105,47.52,2021
"Male",26,0.00111,46.57,2021
"Male",27,0.00118,45.62,2021
"Male",28,0.00125,44.67,2021
"Male",29,0.00133,43.73,2021
"Male",30,0.00142,42.78,2021
"Male",31,0.00152,41.84,2021
"Male",32,0.00163,40.91,2021
"Male",33,0.00176,39.97,2021
"Male",34,0.0019,39.04,2021
"Male",35,0.00205,38.12,2021
"Male",36,0.00222,37.19,2021
"Male",37,0.0024,36.27,2021
"Male",38,0.00259,35.36,2021
"Male",39,0.0028,34.45,2021
"Male",40,0.00303,33.55,2021
"Male",41,0.00329,32.65,2021
"Male",42,0.00358,31.75,2021
"Male",43,0.00391,30.87,2021
"Male",44,0.00428,29.98,2021
"Male",45,0.00468,29.11,2021
"Male",46,0.00513,28.25,2021
"Male",47,0.00562,27.39,2021
"Male",48,0.00617,26.54,2021
"Male",49,0.00678,25.7,2021
